source_persona_id,target_persona_id,relation_type,confidence_weight
P-d6c918354fd6,P-b88ef5d0f1f1,SHARED_PGP_AND_WALLET,0.98
P-cea981b4cc5e,P-1cf9fd90aff0,SHARED_PGP_AND_WALLET,0.98
P-cea981b4cc5e,P-d5ce6552fa3a,SHARED_PGP_AND_WALLET,0.98
P-cea981b4cc5e,P-925b76113c8d,SHARED_PGP_AND_WALLET,0.98
P-1cf9fd90aff0,P-d5ce6552fa3a,SHARED_PGP_AND_WALLET,0.98
P-1cf9fd90aff0,P-925b76113c8d,SHARED_PGP_AND_WALLET,0.98
P-d5ce6552fa3a,P-925b76113c8d,SHARED_PGP_AND_WALLET,0.98
P-074ea7ad8bdc,P-2d1d44d224c5,SHARED_PGP_AND_WALLET,0.98
P-074ea7ad8bdc,P-ad7b677e18d7,SHARED_PGP_AND_WALLET,0.98
P-074ea7ad8bdc,P-93b12fbbc8f6,SHARED_PGP_AND_WALLET,0.98
P-2d1d44d224c5,P-ad7b677e18d7,SHARED_PGP_AND_WALLET,0.98
P-2d1d44d224c5,P-93b12fbbc8f6,SHARED_PGP_AND_WALLET,0.98
P-ad7b677e18d7,P-93b12fbbc8f6,SHARED_PGP_AND_WALLET,0.98
P-30440d5c11fa,P-8aa1316150cc,SHARED_PGP_AND_WALLET,0.98
P-30440d5c11fa,P-50ccc6e03fbd,SHARED_PGP_AND_WALLET,0.98
P-30440d5c11fa,P-4ffa418f434e,SHARED_PGP_AND_WALLET,0.98
P-8aa1316150cc,P-50ccc6e03fbd,SHARED_PGP_AND_WALLET,0.98
P-8aa1316150cc,P-4ffa418f434e,SHARED_PGP_AND_WALLET,0.98
P-50ccc6e03fbd,P-4ffa418f434e,SHARED_PGP_AND_WALLET,0.98
P-152339bbe697,P-35ccdd3c02dd,SHARED_PGP_AND_WALLET,0.98
P-152339bbe697,P-53bfd4e928f3,SHARED_PGP_AND_WALLET,0.98
P-152339bbe697,P-d312641511b5,SHARED_PGP_AND_WALLET,0.98
P-35ccdd3c02dd,P-53bfd4e928f3,SHARED_PGP_AND_WALLET,0.98
P-35ccdd3c02dd,P-d312641511b5,SHARED_PGP_AND_WALLET,0.98
P-53bfd4e928f3,P-d312641511b5,SHARED_PGP_AND_WALLET,0.98
P-fff9a1a3898e,P-2cc250d20d52,SHARED_PGP_AND_WALLET,0.98
P-fff9a1a3898e,P-78d94adaf0e5,SHARED_PGP_AND_WALLET,0.98
P-fff9a1a3898e,P-6baaed09a618,SHARED_PGP_AND_WALLET,0.98
P-2cc250d20d52,P-78d94adaf0e5,SHARED_PGP_AND_WALLET,0.98
P-2cc250d20d52,P-6baaed09a618,SHARED_PGP_AND_WALLET,0.98
P-78d94adaf0e5,P-6baaed09a618,SHARED_PGP_AND_WALLET,0.98
P-4efbcc7c0725,P-71bab2c04950,SHARED_PGP_AND_WALLET,0.98
P-4efbcc7c0725,P-ed86c087d134,SHARED_PGP_AND_WALLET,0.98
P-4efbcc7c0725,P-69cfd27719aa,SHARED_PGP_AND_WALLET,0.98
P-71bab2c04950,P-ed86c087d134,SHARED_PGP_AND_WALLET,0.98
P-71bab2c04950,P-69cfd27719aa,SHARED_PGP_AND_WALLET,0.98
P-ed86c087d134,P-69cfd27719aa,SHARED_PGP_AND_WALLET,0.98
P-80b18cbf0bbc,P-835341d3aaed,SHARED_PGP_AND_WALLET,0.98
P-80b18cbf0bbc,P-69decd93dab5,SHARED_PGP_AND_WALLET,0.98
P-80b18cbf0bbc,P-4115e8cdb856,SHARED_PGP_AND_WALLET,0.98
P-835341d3aaed,P-69decd93dab5,SHARED_PGP_AND_WALLET,0.98
P-835341d3aaed,P-4115e8cdb856,SHARED_PGP_AND_WALLET,0.98
P-69decd93dab5,P-4115e8cdb856,SHARED_PGP_AND_WALLET,0.98
P-bca1d899cc48,P-dba11736347d,SHARED_PGP_AND_WALLET,0.98
P-bca1d899cc48,P-29b8d79ae58a,SHARED_PGP_AND_WALLET,0.98
P-bca1d899cc48,P-f5049d8554bb,SHARED_PGP_AND_WALLET,0.98
P-dba11736347d,P-29b8d79ae58a,SHARED_PGP_AND_WALLET,0.98
P-dba11736347d,P-f5049d8554bb,SHARED_PGP_AND_WALLET,0.98
P-29b8d79ae58a,P-f5049d8554bb,SHARED_PGP_AND_WALLET,0.98
P-af5dcb228e4d,P-8ba00722ea39,SHARED_PGP_AND_WALLET,0.98
P-af5dcb228e4d,P-5e15bcff6cd1,SHARED_PGP_AND_WALLET,0.98
P-af5dcb228e4d,P-427bd43eb56a,SHARED_PGP_AND_WALLET,0.98
P-8ba00722ea39,P-5e15bcff6cd1,SHARED_PGP_AND_WALLET,0.98
P-8ba00722ea39,P-427bd43eb56a,SHARED_PGP_AND_WALLET,0.98
P-5e15bcff6cd1,P-427bd43eb56a,SHARED_PGP_AND_WALLET,0.98
P-ce398acc953d,P-f329b59267bc,SHARED_PGP_AND_WALLET,0.98
P-ce398acc953d,P-503e9cb5be34,SHARED_PGP_AND_WALLET,0.98
P-ce398acc953d,P-b042d031b09f,SHARED_PGP_AND_WALLET,0.98
P-f329b59267bc,P-503e9cb5be34,SHARED_PGP_AND_WALLET,0.98
P-f329b59267bc,P-b042d031b09f,SHARED_PGP_AND_WALLET,0.98
P-503e9cb5be34,P-b042d031b09f,SHARED_PGP_AND_WALLET,0.98
P-37d0046fbcf0,P-7ed7cd603b4c,SHARED_PGP_AND_WALLET,0.98
P-37d0046fbcf0,P-e4617a785a1a,SHARED_PGP_AND_WALLET,0.98
P-37d0046fbcf0,P-b5ed9191dd38,SHARED_PGP_AND_WALLET,0.98
P-7ed7cd603b4c,P-e4617a785a1a,SHARED_PGP_AND_WALLET,0.98
P-7ed7cd603b4c,P-b5ed9191dd38,SHARED_PGP_AND_WALLET,0.98
P-e4617a785a1a,P-b5ed9191dd38,SHARED_PGP_AND_WALLET,0.98
P-0729144d7e04,P-7e085ac6b9e6,SHARED_PGP_AND_WALLET,0.98
P-0729144d7e04,P-6bdd042a0390,SHARED_PGP_AND_WALLET,0.98
P-0729144d7e04,P-3211bc3a9d64,SHARED_PGP_AND_WALLET,0.98
P-7e085ac6b9e6,P-6bdd042a0390,SHARED_PGP_AND_WALLET,0.98
P-7e085ac6b9e6,P-3211bc3a9d64,SHARED_PGP_AND_WALLET,0.98
P-6bdd042a0390,P-3211bc3a9d64,SHARED_PGP_AND_WALLET,0.98
P-50aa26792eda,P-f67a2bf933c5,SHARED_PGP_AND_WALLET,0.98
P-50aa26792eda,P-3966b01b9dfd,SHARED_PGP_AND_WALLET,0.98
P-50aa26792eda,P-e867da5824f7,SHARED_PGP_AND_WALLET,0.98
P-f67a2bf933c5,P-3966b01b9dfd,SHARED_PGP_AND_WALLET,0.98
P-f67a2bf933c5,P-e867da5824f7,SHARED_PGP_AND_WALLET,0.98
P-3966b01b9dfd,P-e867da5824f7,SHARED_PGP_AND_WALLET,0.98
P-0b5b3ee02413,P-938f7dd24d53,SHARED_PGP_AND_WALLET,0.98
P-0b5b3ee02413,P-137ddfef1a10,SHARED_PGP_AND_WALLET,0.98
P-0b5b3ee02413,P-cbf78d4c2738,SHARED_PGP_AND_WALLET,0.98
P-938f7dd24d53,P-137ddfef1a10,SHARED_PGP_AND_WALLET,0.98
P-938f7dd24d53,P-cbf78d4c2738,SHARED_PGP_AND_WALLET,0.98
P-137ddfef1a10,P-cbf78d4c2738,SHARED_PGP_AND_WALLET,0.98
P-fa7d71f6cae9,P-7a4f0d5aa5ae,SHARED_PGP_AND_WALLET,0.98
P-fa7d71f6cae9,P-9abd2bb8f1a9,SHARED_PGP_AND_WALLET,0.98
P-fa7d71f6cae9,P-b8c74d39923f,SHARED_PGP_AND_WALLET,0.98
P-7a4f0d5aa5ae,P-9abd2bb8f1a9,SHARED_PGP_AND_WALLET,0.98
P-7a4f0d5aa5ae,P-b8c74d39923f,SHARED_PGP_AND_WALLET,0.98
P-9abd2bb8f1a9,P-b8c74d39923f,SHARED_PGP_AND_WALLET,0.98
P-d171603a4e63,P-6bb7068d20f2,SHARED_PGP_AND_WALLET,0.98
P-d171603a4e63,P-36e574902fc9,SHARED_PGP_AND_WALLET,0.98
P-d171603a4e63,P-b058de478fac,SHARED_PGP_AND_WALLET,0.98
P-6bb7068d20f2,P-36e574902fc9,SHARED_PGP_AND_WALLET,0.98
P-6bb7068d20f2,P-b058de478fac,SHARED_PGP_AND_WALLET,0.98
P-36e574902fc9,P-b058de478fac,SHARED_PGP_AND_WALLET,0.98
P-abd48f2351a2,P-132f6cf981df,SHARED_PGP_AND_WALLET,0.98
P-abd48f2351a2,P-87ba9f97241a,SHARED_PGP_AND_WALLET,0.98
P-abd48f2351a2,P-eafc57b5202a,SHARED_PGP_AND_WALLET,0.98
P-132f6cf981df,P-87ba9f97241a,SHARED_PGP_AND_WALLET,0.98
P-132f6cf981df,P-eafc57b5202a,SHARED_PGP_AND_WALLET,0.98
P-87ba9f97241a,P-eafc57b5202a,SHARED_PGP_AND_WALLET,0.98
P-7e13eabc594f,P-9a80782edd8e,SHARED_PGP_AND_WALLET,0.98
P-7e13eabc594f,P-da118153ba3f,SHARED_PGP_AND_WALLET,0.98
P-7e13eabc594f,P-c6a6b38b19f2,SHARED_PGP_AND_WALLET,0.98
P-9a80782edd8e,P-da118153ba3f,SHARED_PGP_AND_WALLET,0.98
P-9a80782edd8e,P-c6a6b38b19f2,SHARED_PGP_AND_WALLET,0.98
P-da118153ba3f,P-c6a6b38b19f2,SHARED_PGP_AND_WALLET,0.98
P-40dae186615e,P-8444041f0ddc,SHARED_PGP_AND_WALLET,0.98
P-40dae186615e,P-fbcf8349a85e,SHARED_PGP_AND_WALLET,0.98
P-40dae186615e,P-d0cc7a6aa82d,SHARED_PGP_AND_WALLET,0.98
P-8444041f0ddc,P-fbcf8349a85e,SHARED_PGP_AND_WALLET,0.98
P-8444041f0ddc,P-d0cc7a6aa82d,SHARED_PGP_AND_WALLET,0.98
P-fbcf8349a85e,P-d0cc7a6aa82d,SHARED_PGP_AND_WALLET,0.98
P-f1ec1aa3fe6b,P-97d1db27f646,SHARED_PGP_AND_WALLET,0.98
P-f1ec1aa3fe6b,P-aac83c96c740,SHARED_PGP_AND_WALLET,0.98
P-f1ec1aa3fe6b,P-db78de5657f4,SHARED_PGP_AND_WALLET,0.98
P-97d1db27f646,P-aac83c96c740,SHARED_PGP_AND_WALLET,0.98
P-97d1db27f646,P-db78de5657f4,SHARED_PGP_AND_WALLET,0.98
P-aac83c96c740,P-db78de5657f4,SHARED_PGP_AND_WALLET,0.98
P-8303ad17e840,P-ba579b529200,SHARED_PGP_AND_WALLET,0.98
P-8303ad17e840,P-f84eac307e60,SHARED_PGP_AND_WALLET,0.98
P-8303ad17e840,P-ea79bc25d379,SHARED_PGP_AND_WALLET,0.98
P-ba579b529200,P-f84eac307e60,SHARED_PGP_AND_WALLET,0.98
P-ba579b529200,P-ea79bc25d379,SHARED_PGP_AND_WALLET,0.98
P-f84eac307e60,P-ea79bc25d379,SHARED_PGP_AND_WALLET,0.98
P-55e8774a2182,P-be63ce5fcc48,SHARED_PGP_AND_WALLET,0.98
P-55e8774a2182,P-78ae733d0d3e,SHARED_PGP_AND_WALLET,0.98
P-55e8774a2182,P-71e53930e9fc,SHARED_PGP_AND_WALLET,0.98
P-be63ce5fcc48,P-78ae733d0d3e,SHARED_PGP_AND_WALLET,0.98
P-be63ce5fcc48,P-71e53930e9fc,SHARED_PGP_AND_WALLET,0.98
P-78ae733d0d3e,P-71e53930e9fc,SHARED_PGP_AND_WALLET,0.98
P-d60cde2a182a,P-337f4090e0e7,SHARED_PGP_AND_WALLET,0.98
P-d60cde2a182a,P-086e61bb0f5c,SHARED_PGP_AND_WALLET,0.98
P-d60cde2a182a,P-ee21e95f1aac,SHARED_PGP_AND_WALLET,0.98
P-337f4090e0e7,P-086e61bb0f5c,SHARED_PGP_AND_WALLET,0.98
P-337f4090e0e7,P-ee21e95f1aac,SHARED_PGP_AND_WALLET,0.98
P-086e61bb0f5c,P-ee21e95f1aac,SHARED_PGP_AND_WALLET,0.98
P-c75bb5a4b5ad,P-6ae2ba41ad7c,SHARED_PGP_AND_WALLET,0.98
P-c75bb5a4b5ad,P-e5b211238041,SHARED_PGP_AND_WALLET,0.98
P-c75bb5a4b5ad,P-4bff5bedb0a0,SHARED_PGP_AND_WALLET,0.98
P-6ae2ba41ad7c,P-e5b211238041,SHARED_PGP_AND_WALLET,0.98
P-6ae2ba41ad7c,P-4bff5bedb0a0,SHARED_PGP_AND_WALLET,0.98
P-e5b211238041,P-4bff5bedb0a0,SHARED_PGP_AND_WALLET,0.98
P-f435a9f7af48,P-0a728fc4e105,SHARED_PGP_AND_WALLET,0.98
P-f435a9f7af48,P-b81e23a5f020,SHARED_PGP_AND_WALLET,0.98
P-f435a9f7af48,P-fa26728c39e4,SHARED_PGP_AND_WALLET,0.98
P-0a728fc4e105,P-b81e23a5f020,SHARED_PGP_AND_WALLET,0.98
P-0a728fc4e105,P-fa26728c39e4,SHARED_PGP_AND_WALLET,0.98
P-b81e23a5f020,P-fa26728c39e4,SHARED_PGP_AND_WALLET,0.98
P-1ee9398e4fd2,P-1febbb4dc510,SHARED_PGP_AND_WALLET,0.98
P-1ee9398e4fd2,P-559f1be39b0c,SHARED_PGP_AND_WALLET,0.98
P-1ee9398e4fd2,P-c9e669dc29d0,SHARED_PGP_AND_WALLET,0.98
P-1febbb4dc510,P-559f1be39b0c,SHARED_PGP_AND_WALLET,0.98
P-1febbb4dc510,P-c9e669dc29d0,SHARED_PGP_AND_WALLET,0.98
P-559f1be39b0c,P-c9e669dc29d0,SHARED_PGP_AND_WALLET,0.98
P-9b64c27f8e8b,P-ef36826b4b30,SHARED_PGP_AND_WALLET,0.98
P-9b64c27f8e8b,P-02fa5f1f201c,SHARED_PGP_AND_WALLET,0.98
P-9b64c27f8e8b,P-e1cf4db31af1,SHARED_PGP_AND_WALLET,0.98
P-ef36826b4b30,P-02fa5f1f201c,SHARED_PGP_AND_WALLET,0.98
P-ef36826b4b30,P-e1cf4db31af1,SHARED_PGP_AND_WALLET,0.98
P-02fa5f1f201c,P-e1cf4db31af1,SHARED_PGP_AND_WALLET,0.98
P-4290b3f3643d,P-058448f3b40f,SHARED_PGP_AND_WALLET,0.98
P-4290b3f3643d,P-b66d356ba311,SHARED_PGP_AND_WALLET,0.98
P-4290b3f3643d,P-de636239c472,SHARED_PGP_AND_WALLET,0.98
P-058448f3b40f,P-b66d356ba311,SHARED_PGP_AND_WALLET,0.98
P-058448f3b40f,P-de636239c472,SHARED_PGP_AND_WALLET,0.98
P-b66d356ba311,P-de636239c472,SHARED_PGP_AND_WALLET,0.98
P-a19f00a9819a,P-edf0e1ec72fc,SHARED_PGP_AND_WALLET,0.98
P-a19f00a9819a,P-63f9948fd1a0,SHARED_PGP_AND_WALLET,0.98
P-a19f00a9819a,P-38d1acb198ef,SHARED_PGP_AND_WALLET,0.98
P-edf0e1ec72fc,P-63f9948fd1a0,SHARED_PGP_AND_WALLET,0.98
P-edf0e1ec72fc,P-38d1acb198ef,SHARED_PGP_AND_WALLET,0.98
P-63f9948fd1a0,P-38d1acb198ef,SHARED_PGP_AND_WALLET,0.98
P-55163f4fa94f,P-a8ab632d04c8,SHARED_PGP_AND_WALLET,0.98
P-55163f4fa94f,P-ceb0bd4cc2ea,SHARED_PGP_AND_WALLET,0.98
P-55163f4fa94f,P-a0581fda852c,SHARED_PGP_AND_WALLET,0.98
P-a8ab632d04c8,P-ceb0bd4cc2ea,SHARED_PGP_AND_WALLET,0.98
P-a8ab632d04c8,P-a0581fda852c,SHARED_PGP_AND_WALLET,0.98
P-ceb0bd4cc2ea,P-a0581fda852c,SHARED_PGP_AND_WALLET,0.98
P-33d04a61dd0e,P-2d2ef7ad32b9,SHARED_PGP_AND_WALLET,0.98
P-33d04a61dd0e,P-eca5b3e01bf3,SHARED_PGP_AND_WALLET,0.98
P-33d04a61dd0e,P-4a4f655d1cb5,SHARED_PGP_AND_WALLET,0.98
P-2d2ef7ad32b9,P-eca5b3e01bf3,SHARED_PGP_AND_WALLET,0.98
P-2d2ef7ad32b9,P-4a4f655d1cb5,SHARED_PGP_AND_WALLET,0.98
P-eca5b3e01bf3,P-4a4f655d1cb5,SHARED_PGP_AND_WALLET,0.98
P-19125f89395a,P-269a5e3590af,SHARED_PGP_AND_WALLET,0.98
P-19125f89395a,P-b6f5629e87d7,SHARED_PGP_AND_WALLET,0.98
P-19125f89395a,P-5c9fcc867794,SHARED_PGP_AND_WALLET,0.98
P-269a5e3590af,P-b6f5629e87d7,SHARED_PGP_AND_WALLET,0.98
P-269a5e3590af,P-5c9fcc867794,SHARED_PGP_AND_WALLET,0.98
P-b6f5629e87d7,P-5c9fcc867794,SHARED_PGP_AND_WALLET,0.98
P-dc26cc0c67f4,P-47557647688e,SHARED_PGP_AND_WALLET,0.98
P-dc26cc0c67f4,P-7125afd59bf9,SHARED_PGP_AND_WALLET,0.98
P-dc26cc0c67f4,P-713d645fd493,SHARED_PGP_AND_WALLET,0.98
P-47557647688e,P-7125afd59bf9,SHARED_PGP_AND_WALLET,0.98
P-47557647688e,P-713d645fd493,SHARED_PGP_AND_WALLET,0.98
P-7125afd59bf9,P-713d645fd493,SHARED_PGP_AND_WALLET,0.98
P-36b8361250cd,P-1da72f69a50f,SHARED_PGP_AND_WALLET,0.98
P-36b8361250cd,P-efeaa439a66a,SHARED_PGP_AND_WALLET,0.98
P-36b8361250cd,P-f89c1861ee3b,SHARED_PGP_AND_WALLET,0.98
P-1da72f69a50f,P-efeaa439a66a,SHARED_PGP_AND_WALLET,0.98
P-1da72f69a50f,P-f89c1861ee3b,SHARED_PGP_AND_WALLET,0.98
P-efeaa439a66a,P-f89c1861ee3b,SHARED_PGP_AND_WALLET,0.98
P-ae4ee103c690,P-4aef6854ba32,SHARED_PGP_AND_WALLET,0.98
P-ae4ee103c690,P-9810bf3de145,SHARED_PGP_AND_WALLET,0.98
P-ae4ee103c690,P-278c20f5150f,SHARED_PGP_AND_WALLET,0.98
P-4aef6854ba32,P-9810bf3de145,SHARED_PGP_AND_WALLET,0.98
P-4aef6854ba32,P-278c20f5150f,SHARED_PGP_AND_WALLET,0.98
P-9810bf3de145,P-278c20f5150f,SHARED_PGP_AND_WALLET,0.98
P-f3be53eda9bf,P-812100a983bf,SHARED_PGP_AND_WALLET,0.98
P-f3be53eda9bf,P-7db9cb6b990d,SHARED_PGP_AND_WALLET,0.98
P-f3be53eda9bf,P-47869bae0ca3,SHARED_PGP_AND_WALLET,0.98
P-812100a983bf,P-7db9cb6b990d,SHARED_PGP_AND_WALLET,0.98
P-812100a983bf,P-47869bae0ca3,SHARED_PGP_AND_WALLET,0.98
P-7db9cb6b990d,P-47869bae0ca3,SHARED_PGP_AND_WALLET,0.98
P-4bbed13f4809,P-5b670c6bb2d3,SHARED_PGP_AND_WALLET,0.98
P-4bbed13f4809,P-e5673bfe3211,SHARED_PGP_AND_WALLET,0.98
P-4bbed13f4809,P-3ef61d91fa3b,SHARED_PGP_AND_WALLET,0.98
P-5b670c6bb2d3,P-e5673bfe3211,SHARED_PGP_AND_WALLET,0.98
P-5b670c6bb2d3,P-3ef61d91fa3b,SHARED_PGP_AND_WALLET,0.98
P-e5673bfe3211,P-3ef61d91fa3b,SHARED_PGP_AND_WALLET,0.98
P-7d4a52997cea,P-9478ec316a88,SHARED_PGP_AND_WALLET,0.98
P-7d4a52997cea,P-012ec78c99ea,SHARED_PGP_AND_WALLET,0.98
P-7d4a52997cea,P-11ae31c5e0c9,SHARED_PGP_AND_WALLET,0.98
P-9478ec316a88,P-012ec78c99ea,SHARED_PGP_AND_WALLET,0.98
P-9478ec316a88,P-11ae31c5e0c9,SHARED_PGP_AND_WALLET,0.98
P-012ec78c99ea,P-11ae31c5e0c9,SHARED_PGP_AND_WALLET,0.98
P-4a457b2a35cc,P-edce338c9ff3,SHARED_PGP_AND_WALLET,0.98
P-4a457b2a35cc,P-a23359516985,SHARED_PGP_AND_WALLET,0.98
P-4a457b2a35cc,P-c07c75bfd1bd,SHARED_PGP_AND_WALLET,0.98
P-edce338c9ff3,P-a23359516985,SHARED_PGP_AND_WALLET,0.98
P-edce338c9ff3,P-c07c75bfd1bd,SHARED_PGP_AND_WALLET,0.98
P-a23359516985,P-c07c75bfd1bd,SHARED_PGP_AND_WALLET,0.98
P-68053b1d5e28,P-6e2325834ec9,SHARED_PGP_AND_WALLET,0.98
P-68053b1d5e28,P-b142821c7700,SHARED_PGP_AND_WALLET,0.98
P-68053b1d5e28,P-91d9170380e7,SHARED_PGP_AND_WALLET,0.98
P-6e2325834ec9,P-b142821c7700,SHARED_PGP_AND_WALLET,0.98
P-6e2325834ec9,P-91d9170380e7,SHARED_PGP_AND_WALLET,0.98
P-b142821c7700,P-91d9170380e7,SHARED_PGP_AND_WALLET,0.98
P-2160d8c9fd13,P-70b56e8d2634,SHARED_PGP_AND_WALLET,0.98
P-2160d8c9fd13,P-01fabd3971ec,SHARED_PGP_AND_WALLET,0.98
P-2160d8c9fd13,P-1b2b46ad8444,SHARED_PGP_AND_WALLET,0.98
P-70b56e8d2634,P-01fabd3971ec,SHARED_PGP_AND_WALLET,0.98
P-70b56e8d2634,P-1b2b46ad8444,SHARED_PGP_AND_WALLET,0.98
P-01fabd3971ec,P-1b2b46ad8444,SHARED_PGP_AND_WALLET,0.98
P-fe0690b2ebb5,P-f1aaafcad6f8,SHARED_PGP_AND_WALLET,0.98
P-fe0690b2ebb5,P-7949e3182918,SHARED_PGP_AND_WALLET,0.98
P-fe0690b2ebb5,P-6b20c0986f5f,SHARED_PGP_AND_WALLET,0.98
P-f1aaafcad6f8,P-7949e3182918,SHARED_PGP_AND_WALLET,0.98
P-f1aaafcad6f8,P-6b20c0986f5f,SHARED_PGP_AND_WALLET,0.98
P-7949e3182918,P-6b20c0986f5f,SHARED_PGP_AND_WALLET,0.98
P-b087913de037,P-fc75aed4c8b5,SHARED_PGP_AND_WALLET,0.98
P-b087913de037,P-c96b8c085a7a,SHARED_PGP_AND_WALLET,0.98
P-b087913de037,P-6858b21ba93c,SHARED_PGP_AND_WALLET,0.98
P-fc75aed4c8b5,P-c96b8c085a7a,SHARED_PGP_AND_WALLET,0.98
P-fc75aed4c8b5,P-6858b21ba93c,SHARED_PGP_AND_WALLET,0.98
P-c96b8c085a7a,P-6858b21ba93c,SHARED_PGP_AND_WALLET,0.98
P-6afee09d237a,P-3df857a7530d,SHARED_PGP_AND_WALLET,0.98
P-6afee09d237a,P-5ea3fbcd49ec,SHARED_PGP_AND_WALLET,0.98
P-6afee09d237a,P-a6dae8e30640,SHARED_PGP_AND_WALLET,0.98
P-3df857a7530d,P-5ea3fbcd49ec,SHARED_PGP_AND_WALLET,0.98
P-3df857a7530d,P-a6dae8e30640,SHARED_PGP_AND_WALLET,0.98
P-5ea3fbcd49ec,P-a6dae8e30640,SHARED_PGP_AND_WALLET,0.98
P-cb95a9865883,P-5eec20af2771,SHARED_PGP_AND_WALLET,0.98
P-cb95a9865883,P-8ab92ef5b36f,SHARED_PGP_AND_WALLET,0.98
P-cb95a9865883,P-7074a21b03c5,SHARED_PGP_AND_WALLET,0.98
P-5eec20af2771,P-8ab92ef5b36f,SHARED_PGP_AND_WALLET,0.98
P-5eec20af2771,P-7074a21b03c5,SHARED_PGP_AND_WALLET,0.98
P-8ab92ef5b36f,P-7074a21b03c5,SHARED_PGP_AND_WALLET,0.98
P-48004febbb9d,P-3ca8816711c6,SHARED_PGP_AND_WALLET,0.98
P-48004febbb9d,P-d159e2d3600c,SHARED_PGP_AND_WALLET,0.98
P-48004febbb9d,P-189f0ef4fb1e,SHARED_PGP_AND_WALLET,0.98
P-3ca8816711c6,P-d159e2d3600c,SHARED_PGP_AND_WALLET,0.98
P-3ca8816711c6,P-189f0ef4fb1e,SHARED_PGP_AND_WALLET,0.98
P-d159e2d3600c,P-189f0ef4fb1e,SHARED_PGP_AND_WALLET,0.98
P-e84504a50c57,P-73e51434ce2a,SHARED_PGP_AND_WALLET,0.98
P-e84504a50c57,P-ff7733b458d5,SHARED_PGP_AND_WALLET,0.98
P-e84504a50c57,P-b79d254ab370,SHARED_PGP_AND_WALLET,0.98
P-73e51434ce2a,P-ff7733b458d5,SHARED_PGP_AND_WALLET,0.98
P-73e51434ce2a,P-b79d254ab370,SHARED_PGP_AND_WALLET,0.98
P-ff7733b458d5,P-b79d254ab370,SHARED_PGP_AND_WALLET,0.98
P-6d38b2266917,P-0aa2137bf25b,SHARED_PGP_AND_WALLET,0.98
P-6d38b2266917,P-2f2672c993dd,SHARED_PGP_AND_WALLET,0.98
P-6d38b2266917,P-a34c4abc4ca4,SHARED_PGP_AND_WALLET,0.98
P-0aa2137bf25b,P-2f2672c993dd,SHARED_PGP_AND_WALLET,0.98
P-0aa2137bf25b,P-a34c4abc4ca4,SHARED_PGP_AND_WALLET,0.98
P-2f2672c993dd,P-a34c4abc4ca4,SHARED_PGP_AND_WALLET,0.98
P-f9c7f56e781b,P-c84ffc79c0c1,SHARED_PGP_AND_WALLET,0.98
P-f9c7f56e781b,P-01a8bdc4c3af,SHARED_PGP_AND_WALLET,0.98
P-f9c7f56e781b,P-12e8a418e0de,SHARED_PGP_AND_WALLET,0.98
P-c84ffc79c0c1,P-01a8bdc4c3af,SHARED_PGP_AND_WALLET,0.98
P-c84ffc79c0c1,P-12e8a418e0de,SHARED_PGP_AND_WALLET,0.98
P-01a8bdc4c3af,P-12e8a418e0de,SHARED_PGP_AND_WALLET,0.98
P-35e740c793cb,P-2861418c50c3,SHARED_PGP_AND_WALLET,0.98
P-35e740c793cb,P-974527a9ff70,SHARED_PGP_AND_WALLET,0.98
P-2861418c50c3,P-974527a9ff70,SHARED_PGP_AND_WALLET,0.98
P-c22f7e27c2bf,P-b56820d7d66f,SHARED_PGP_AND_WALLET,0.98
P-c22f7e27c2bf,P-49ac953581b4,SHARED_PGP_AND_WALLET,0.98
P-b56820d7d66f,P-49ac953581b4,SHARED_PGP_AND_WALLET,0.98
P-374acb5db2cb,P-848eacd59b36,SHARED_PGP_AND_WALLET,0.98
P-374acb5db2cb,P-c089852d5746,SHARED_PGP_AND_WALLET,0.98
P-374acb5db2cb,P-d6552e426bc6,SHARED_PGP_AND_WALLET,0.98
P-374acb5db2cb,P-dd7a16ffb2b0,SHARED_PGP_AND_WALLET,0.98
P-848eacd59b36,P-c089852d5746,SHARED_PGP_AND_WALLET,0.98
P-848eacd59b36,P-d6552e426bc6,SHARED_PGP_AND_WALLET,0.98
P-848eacd59b36,P-dd7a16ffb2b0,SHARED_PGP_AND_WALLET,0.98
P-c089852d5746,P-d6552e426bc6,SHARED_PGP_AND_WALLET,0.98
P-c089852d5746,P-dd7a16ffb2b0,SHARED_PGP_AND_WALLET,0.98
P-d6552e426bc6,P-dd7a16ffb2b0,SHARED_PGP_AND_WALLET,0.98
P-d2de1fbb53b7,P-361987f47bc0,SHARED_PGP_AND_WALLET,0.98
P-d2de1fbb53b7,P-d3f7f615f6a5,SHARED_PGP_AND_WALLET,0.98
P-361987f47bc0,P-d3f7f615f6a5,SHARED_PGP_AND_WALLET,0.98
P-df7e4144d4cc,P-f65b6a994056,SHARED_PGP_AND_WALLET,0.98
P-df7e4144d4cc,P-c24b3de30cff,SHARED_PGP_AND_WALLET,0.98
P-df7e4144d4cc,P-1c4d2cce8a04,SHARED_PGP_AND_WALLET,0.98
P-df7e4144d4cc,P-9ffccbb76aab,SHARED_PGP_AND_WALLET,0.98
P-f65b6a994056,P-c24b3de30cff,SHARED_PGP_AND_WALLET,0.98
P-f65b6a994056,P-1c4d2cce8a04,SHARED_PGP_AND_WALLET,0.98
